long,lat,id,group,Cod.Dep,Departamento,Tipo,F,M,Casos,rango
-75.67129619,7.59796997,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.67129619,7.59796997,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.67129619,7.59796997,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.61938526,7.5826785,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.61938526,7.5826785,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.61938526,7.5826785,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.55522432,7.6243058,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.55522432,7.6243058,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.55522432,7.6243058,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.53459315,7.72174372,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.53459315,7.72174372,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.53459315,7.72174372,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.49570127,7.72171154,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.49570127,7.72171154,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.49570127,7.72171154,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.45616179,7.79275624,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.45616179,7.79275624,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.45616179,7.79275624,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.46556988,7.82769173,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.46556988,7.82769173,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.46556988,7.82769173,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.42243627,7.81938926,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.42243627,7.81938926,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.42243627,7.81938926,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.404348100000007,7.85752788,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.404348100000007,7.85752788,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.404348100000007,7.85752788,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.34675432,7.87496756,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.34675432,7.87496756,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.34675432,7.87496756,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.32914599,7.9269355,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.32914599,7.9269355,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.32914599,7.9269355,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.33671572,7.94810017,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.33671572,7.94810017,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.33671572,7.94810017,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.30928457,7.94743599,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.30928457,7.94743599,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.30928457,7.94743599,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.24402757,8.00760429,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.24402757,8.00760429,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.24402757,8.00760429,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.23581608,8.02913105,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.23581608,8.02913105,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.23581608,8.02913105,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.24705961,8.04210546,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.24705961,8.04210546,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.24705961,8.04210546,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.22676154,8.06297671,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.22676154,8.06297671,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.22676154,8.06297671,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.18765586,8.04428864,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.18765586,8.04428864,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.18765586,8.04428864,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.13354406,8.05392669,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.13354406,8.05392669,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.13354406,8.05392669,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.12550815,8.04013706,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.12550815,8.04013706,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.12550815,8.04013706,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.09299764,8.07059687,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.09299764,8.07059687,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.09299764,8.07059687,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-75.0474059,8.042404,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-75.0474059,8.042404,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-75.0474059,8.042404,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.96835927,8.09057864,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.96835927,8.09057864,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.96835927,8.09057864,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.92792783,8.07459763,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.92792783,8.07459763,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.92792783,8.07459763,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.86711042,8.1591584,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.86711042,8.1591584,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.86711042,8.1591584,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.86513896,8.19978224,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.86513896,8.19978224,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.86513896,8.19978224,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.83385996,8.20193267,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.83385996,8.20193267,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.83385996,8.20193267,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.773561,8.12177883,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.773561,8.12177883,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.773561,8.12177883,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.72858598,8.11837493,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.72858598,8.11837493,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.72858598,8.11837493,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.66768109,8.06003402,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.66768109,8.06003402,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.66768109,8.06003402,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.60257089,8.03737842,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.60257089,8.03737842,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.60257089,8.03737842,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.52045062,7.90328783,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.52045062,7.90328783,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.52045062,7.90328783,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.52529909,7.78256943,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.52529909,7.78256943,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.52529909,7.78256943,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.51358117,7.7810254,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.51358117,7.7810254,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.51358117,7.7810254,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.50703841,7.72262709,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.50703841,7.72262709,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.50703841,7.72262709,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.47532153,7.70555226,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.47532153,7.70555226,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.47532153,7.70555226,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.47646716,7.68215914,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.47646716,7.68215914,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.47646716,7.68215914,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.53060667,7.67120467,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.53060667,7.67120467,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.53060667,7.67120467,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.5641294,7.64025202,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.5641294,7.64025202,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.5641294,7.64025202,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.56838354,7.51810556,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.56838354,7.51810556,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.56838354,7.51810556,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.58976028,7.51187621,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.58976028,7.51187621,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.58976028,7.51187621,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.59850962,7.46565704,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.59850962,7.46565704,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.59850962,7.46565704,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.5887061,7.44547809,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.5887061,7.44547809,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.5887061,7.44547809,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.49096935,7.34346002,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.49096935,7.34346002,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.49096935,7.34346002,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.41940567,7.38858567,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.41940567,7.38858567,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.41940567,7.38858567,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.41244872,7.46035082,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.41244872,7.46035082,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.41244872,7.46035082,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.37009437,7.47996093,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.37009437,7.47996093,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.37009437,7.47996093,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.31993095,7.44166377,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.31993095,7.44166377,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.31993095,7.44166377,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.40291107,7.3302328,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.40291107,7.3302328,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.40291107,7.3302328,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.38700358,7.27886796,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.38700358,7.27886796,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.38700358,7.27886796,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.40909941,7.19412439,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.40909941,7.19412439,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.40909941,7.19412439,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.3700164,7.12520581,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.3700164,7.12520581,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.3700164,7.12520581,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.37201027,7.09807935,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.37201027,7.09807935,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.37201027,7.09807935,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.35144497,7.08158977,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.35144497,7.08158977,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.35144497,7.08158977,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.35569576,7.00989884,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.35569576,7.00989884,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.35569576,7.00989884,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.32215888,7.01886024,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.32215888,7.01886024,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.32215888,7.01886024,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.30581463,6.99915986,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.30581463,6.99915986,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.30581463,6.99915986,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.2772096,7.01219993,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.2772096,7.01219993,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.2772096,7.01219993,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.24576898,7.00267394,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.24576898,7.00267394,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.24576898,7.00267394,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-73.91585234,7.29558379,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-73.91585234,7.29558379,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-73.91585234,7.29558379,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-73.93876802,7.17676936,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-73.93876802,7.17676936,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-73.93876802,7.17676936,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-73.93110024,7.1190658000000004,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-73.93110024,7.1190658000000004,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-73.93110024,7.1190658000000004,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-73.88817526,7.07021008,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-73.88817526,7.07021008,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-73.88817526,7.07021008,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-73.8857079,7.00203247,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-73.8857079,7.00203247,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-73.8857079,7.00203247,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.01064648,6.9132794,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.01064648,6.9132794,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.01064648,6.9132794,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.077235,6.84188667,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.077235,6.84188667,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.077235,6.84188667,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.11514601,6.7655735,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.11514601,6.7655735,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.11514601,6.7655735,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.17731081,6.72494543,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.17731081,6.72494543,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.17731081,6.72494543,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.22917779,6.71142302,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.22917779,6.71142302,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.22917779,6.71142302,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.25901326,6.67336771,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.25901326,6.67336771,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.25901326,6.67336771,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.31222183,6.65431172,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.31222183,6.65431172,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.31222183,6.65431172,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.33022579,6.62957273,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.33022579,6.62957273,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.33022579,6.62957273,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.35939389,6.63283842,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.35939389,6.63283842,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.35939389,6.63283842,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.40680613,6.59135624,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.40680613,6.59135624,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.40680613,6.59135624,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.39379524,6.50046065,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.39379524,6.50046065,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.39379524,6.50046065,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.40468127,6.47089126,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.40468127,6.47089126,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.40468127,6.47089126,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.36949797,6.41221733,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.36949797,6.41221733,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.36949797,6.41221733,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.42353264,6.38997771,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.42353264,6.38997771,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.42353264,6.38997771,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.4503876,6.33187871,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.4503876,6.33187871,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.4503876,6.33187871,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.5359179,6.26795235,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.5359179,6.26795235,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.5359179,6.26795235,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.57341574,6.21566124,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.57341574,6.21566124,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.57341574,6.21566124,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.61171004,6.12664456,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.61171004,6.12664456,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.61171004,6.12664456,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.56174785,6.07829579,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.56174785,6.07829579,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.56174785,6.07829579,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.56331741,5.99763386,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.56331741,5.99763386,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.56331741,5.99763386,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.61237676,5.96987993,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.61237676,5.96987993,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.61237676,5.96987993,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.58538664,5.90306181,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.58538664,5.90306181,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.58538664,5.90306181,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.63804159,5.86636565,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.63804159,5.86636565,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.63804159,5.86636565,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.66496043,5.76853659,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.66496043,5.76853659,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.66496043,5.76853659,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.71367493,5.77237803,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.71367493,5.77237803,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.71367493,5.77237803,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.72944349,5.70646777,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.72944349,5.70646777,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.72944349,5.70646777,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
-74.77154408,5.68981394,0,0.1,5,Antioquia,Activo,8792,8382,17174,16000 - 18000
-74.77154408,5.68981394,0,0.1,5,Antioquia,Recuperado,56817,57650,114467,1e+05 - 120000
-74.77154408,5.68981394,0,0.1,5,Antioquia,Fallecido,1046,1655,2701,2000 - 3000
